Erklärung	O
abgegeben	O
hat	O
,	O
dann	O
bedeutet	O
dies	O
,	O
daß	O
es	O
sich	O
nicht	O
um	O
eine	O
Angelegenheit	O
der	O
öffentlichen	O
Gesundheit	O
handelt	O
.	O

Wenn	O
es	O
sich	O
nicht	O
um	O
eine	O
Angelegenheit	O
der	O
öffentlichen	O
Gesundheit	O
handelt	O
,	O
dann	O
gibt	O
es	O
keine	O
Rechtsgrundlage	O
dafür	O
,	O
und	O
wenn	O
es	O
keine	O
Rechtsgrundlage	O
dafür	O
gibt	O
,	O
dann	O
darf	O
er	O
durchaus	O
mit	O
rechtlichen	O
Schritten	O
von	O
seiten	O
der	O
Leute	O
rechnen	O
,	O
denen	O
seine	O
Erklärung	O
geschadet	O
hat	O
.	O

Herr	O
Smith	I-PER
,	O
für	O
Sie	O
gilt	O
die	O
gleiche	O
Erkenntnis	O
,	O
nämlich	O
daß	O
das	O
nichts	O
mit	O
dem	O
Protokoll	O
zu	O
tun	O
hat	O
.	O

Herr	O
Präsident	O
,	O
nochmals	O
zur	O
BSE	I-ORG
.	O

Wenn	O
Herr	O
Fischler	I-PER
seine	O
Meinung	O
geändert	O
hat	O
,	O
bedeutet	O
dies	O
dann	O
auch	O
eine	O
Änderung	O
der	O
Haltung	O
der	O
Kommission	O
?	O

Dies	O
war	O
im	O
Protokoll	O
nachzulesen	O
.	O

Er	O
sagte	O
auch	O
,	O
daß	O
Beihilfen	O
für	O
Arbeitnehmer	O
bereitgestellt	O
würden	O
,	O
die	O
ihre	O
Arbeitsplätze	O
dadurch	O
verloren	O
haben	O
.	O

Das	O
ist	O
in	O
keinem	O
der	O
vorgeschlagenen	O
Programme	O
enthalten	O
.	O

Bedeutet	O
dies	O
eine	O
Änderung	O
der	O
Haltung	O
der	O
Kommission	O
hinsichtlich	O
der	O
Unterstützung	O
der	O
Arbeitnehmer	O
,	O
die	O
ihre	O
Arbeitsplätze	O
durch	O
diesen	O
Skandal	O
verloren	O
haben	O
?	O

Ich	O
stelle	O
fest	O
,	O
daß	O
es	O
keine	O
Einwände	O
zum	O
Protokoll	O
gibt	O
.	O

(	O
Das	O
Parlament	O
genehmigt	O
das	O
Protokoll	O
.	O
)	O

Herr	O
Präsident	O
,	O
nach	O
unserer	O
letzten	O
Sitzung	O
in	O
Straßburg	I-LOC
hieß	O
es	O
in	O
einer	O
AFP-Depesche	I-MISC
vom	O
26.	O
März	O
,	O
daß	O
bei	O
einer	O
Polizeirazzia	O
auf	O
der	O
Baustelle	O
des	O
Plenarsaals	O
in	O
Straßburg	I-LOC
13	O
Schwarzarbeiter	O
entdeckt	O
worden	O
seien	O
,	O
von	O
denen	O
8	O
nicht	O
angemeldet	O
waren	O
und	O
5	O
in	O
Frankreich	I-LOC
Arbeitslosenunterstützung	O
bezogen	O
.	O

Es	O
handelt	O
sich	O
um	O
einen	O
eindeutigen	O
Betrug	O
der	O
französischen	I-MISC
Steuerzahler	O
und	O
der	O
Bürger	O
Europas	I-LOC
.	O

Wir	O
fordern	O
das	O
Präsidium	O
auf	O
,	O
sich	O
mit	O
dieser	O
Angelegenheit	O
zu	O
befassen	O
.	O

Das	O
Europäische	I-ORG
Parlament	I-ORG
,	O
das	O
so	O
häufig	O
auf	O
den	O
Rechten	O
und	O
einem	O
angemessenen	O
sozialen	O
Schutz	O
der	O
Arbeitnehmer	O
besteht	O
,	O
sollte	O
beim	O
Abschluß	O
von	O
Verträgen	O
mit	O
Baufirmen	O
darauf	O
achten	O
,	O
daß	O
die	O
Bestimmungen	O
hinsichtlich	O
sozialer	O
Sicherheit	O
und	O
Steuern	O
voll	O
eingehalten	O
werden	O
.	O

Herr	O
Präsident	O
,	O
wir	O
ersuchen	O
Sie	O
sicherzustellen	O
,	O
daß	O
Steuergelder	O
nicht	O
verschwendet	O
werden	O
,	O
für	O
die	O
wir	O
gemeinsam	O
verantwortlich	O
sind	O
.	O

Herr	O
Kollege	O
,	O
geben	O
Sie	O
mit	O
bitte	O
diese	O
Unterlagen	O
.	O

Ich	O
werde	O
der	O
Sache	O
dann	O
nachgehen	O
,	O
und	O
zwar	O
sowohl	O
im	O
Präsidium	O
als	O
auch	O
bei	O
den	O
anderen	O
in	O
Frage	O
kommenden	O
Organisationen	O
.	O

Sie	O
wissen	O
selbst	O
am	O
besten	O
,	O
wie	O
schwierig	O
und	O
kompliziert	O
die	O
Rechtslage	O
zwischen	O
Parlament	O
und	O
den	O
Firmen	O
ist	O
,	O
die	O
mit	O
dem	O
Bau	O
des	O
Gebäudes	O
beauftragt	O
sind	O
.	O

Wir	O
haben	O
ja	O
mit	O
Ihnen	O
einen	O
Experten	O
,	O
der	O
ohnehin	O
mit	O
diesen	O
Fragen	O
eng	O
befaßt	O
ist	O
.	O

Herr	O
Präsident	O
,	O
ich	O
möchte	O
ganz	O
kurz	O
zwei	O
Punkte	O
ansprechen	O
.	O

Nachdem	O
wir	O
hier	O
immer	O
wieder	O
die	O
terroristischen	O
Attentate	O
und	O
Entführungen	O
der	O
ETA	I-ORG
verurteilt	O
haben	O
,	O
kann	O
ich	O
Ihnen	O
heute	O
mitteilen	O
,	O
daß	O
die	O
Geisel	O
,	O
die	O
alle	O
bisherigen	O
Rekorde	O
in	O
Spanien	I-LOC
schlägt	O
-342	O
Tage	O
,	O
fast	O
ein	O
ganzes	O
Jahr	O
in	O
Geiselhaft-	O
freigelassen	O
worden	O
ist	O
.	O

Sie	O
befindet	O
sich	O
wieder	O
in	O
Freiheit	O
,	O
wenn	O
auch	O
ohne	O
Zutun	O
der	O
Ordnungskräfte	O
.	O

Ich	O
fände	O
es	O
nun	O
angebracht	O
-	O
und	O
ich	O
denke	O
,	O
mit	O
mir	O
alle	O
Abgeordneten	O
,	O
vor	O
allem	O
die	O
spanischen	I-MISC
,	O
und	O
ganz	O
besonders	O
wahrscheinlich	O
diejenigen	O
,	O
die	O
zusätzlich	O
Basken	O
sind-	O
,	O
daß	O
Sie	O
die	O
Familie	O
des	O
Entführten	O
zu	O
dessen	O
Freilassung	O
beglückwünschen	O
.	O

Als	O
zweites	O
möchte	O
ich	O
noch	O
vor	O
der	O
Festlegung	O
der	O
Tagesordnung	O
anmerken	O
,	O
daß	O
angesichts	O
des	O
Ausmaßes	O
der	O
israelischen	I-MISC
Bombenangriffe	O
auf	O
den	O
Libanon	O
eine	O
entsprechende	O
Erklärung	O
des	O
Rates	O
angebracht	O
wäre	O
.	O

Diese	O
willkürlichen	O
und	O
ungerechten	O
Bombardements	O
stellen	O
nicht	O
nur	O
eine	O
Verletzung	O
der	O
Menschenrechte	O
dar	O
,	O
sondern	O
gefährden	O
auch	O
die	O
Unabhängigkeit	O
und	O
Integrität	O
des	O
Libanon	O
,	O
die	O
im	O
Völkerrecht	O
und	O
in	O
der	O
Resolution	O
245	O
des	O
Sicherheitsrats	O
der	O
Vereinten	O
Nationen	O
verankert	O
sind	O
.	O

Vielen	O
Dank	O
!	O

Arbeitsplan	O

Wir	O
kommen	O
nun	O
zur	O
Festsetzung	O
des	O
Arbeitsplans	O
.	O

Der	O
endgültige	O
Entwurf	O
der	O
Tagesordnung	O
,	O
wie	O
er	O
von	O
der	O
Konferenz	O
der	O
Präsidenten	O
in	O
der	O
Sitzung	O
vom	O
11.	O
April	O
1996	O
gemäß	O
Artikel	O
95	O
der	O
Geschäftsordnung	O
aufgestellt	O
wurde	O
,	O
ist	O
verteilt	O
worden	O
.	O

Es	O
liegen	O
keine	O
Änderungsanträge	O
vor	O
.	O

Herr	O
Präsident	O
,	O
ich	O
möchte	O
Sie	O
etwas	O
fragen	O
.	O

Wir	O
konnten	O
es	O
nicht	O
mehr	O
rechtzeitig	O
einreichen	O
,	O
aber	O
hatten	O
bereits	O
mit	O
einer	O
Reihe	O
Kollegen	O
darüber	O
gesprochen	O
.	O

Es	O
geht	O
um	O
folgendes	O
:	O
Angesichts	O
der	O
Ereignisse	O
,	O
die	O
sich	O
zur	O
Zeit	O
im	O
Nahen	O
Osten	O
abspielen	O
,	O
würden	O
wir	O
den	O
Rat	O
gern	O
ersuchen	O
,	O
Mittwoch	O
nachmittag	O
eine	O
Erklärung	O
über	O
den	O
Verlauf	O
der	O
Dinge	O
abzugeben	O
.	O

Wir	O
stellen	O
fest	O
,	O
daß	O
sich	O
die	O
Lage	O
dort	O
täglich	O
ändert	O
,	O
und	O
daß	O
die	O
französische	I-MISC
Regierung	O
einen	O
Vermittler	O
dorthin	O
entsandt	O
hat	O
.	O

Aber	O
wir	O
haben	O
nichts	O
dergleichen	O
von	O
der	O
Präsidentschaft	O
vernommen	O
und	O
leider	O
auch	O
nicht	O
von	O
der	O
Europäischen	I-ORG
Kommission	I-ORG
.	O

Also	O
besteht	O
Grund	O
genug	O
,	O
uns	O
auf	O
dem	O
laufenden	O
zu	O
halten	O
.	O

Ich	O
möchte	O
Sie	O
ersuchen	O
festzustellen	O
,	O
ob	O
die	O
italienische	I-MISC
Präsidentschaft	O
das	O
Mittwoch	O
nachmittag	O
tun	O
kann	O
.	O

Wir	O
sind	O
uns	O
bewußt	O
,	O
daß	O
die	O
Tagesordnung	O
schon	O
sehr	O
voll	O
ist	O
.	O

Unser	O
Vorschlag	O
von	O
der	O
EVP-Fraktion	I-MISC
wäre	O
,	O
diese	O
Frage	O
für	O
Mittwoch	O
nachmittag	O
anzusetzen	O
und	O
Tschernobyl	I-LOC
dafür	O
auszusetzen	O
,	O
weil	O
ich	O
bezweifle	O
,	O
daß	O
wir	O
sonst	O
alles	O
schaffen	O
werden	O
.	O

Tschernobyl	I-LOC
könnte	O
dann	O
etwas	O
später	O
an	O
die	O
Reihe	O
kommen	O
.	O

Das	O
wollte	O
ich	O
Ihnen	O
vorschlagen	O
,	O
Herr	O
Präsident	O
.	O

Falls	O
Sie	O
jedoch	O
einen	O
anderen	O
Weg	O
sehen	O
,	O
damit	O
Tschernobyl	O
nicht	O
von	O
der	O
Tagesordnung	O
genommen	O
werden	O
muß	O
,	O
und	O
die	O
Sache	O
anders	O
regeln	O
können	O
,	O
ist	O
uns	O
das	O
ebenso	O
recht	O
.	O

Herr	O
Präsident	O
,	O
meine	O
Fraktion	O
vertritt	O
zweifelsohne	O
die	O
Ansicht	O
,	O
daß	O
die	O
Ereignisse	O
im	O
Nahen	O
Osten	O
sehr	O
bedeutsam	O
sind	O
und	O
daß	O
wir	O
die	O
Plenartagung	O
des	O
Parlaments	O
in	O
dieser	O
Woche	O
nicht	O
ohne	O
eine	O
Antwort	O
oder	O
Diskussion	O
verstreichen	O
lassen	O
dürfen	O
.	O

Werden	O
Sie	O
,	O
Herr	O
Präsident	O
,	O
prüfen	O
,	O
ob	O
der	O
Rat	O
bereit	O
ist	O
,	O
eine	O
Erklärung	O
zum	O
Nahen	O
Osten	O
und	O
zu	O
den	O
Ereignissen	O
im	O
Libanon	O
abzugeben	O
?	O

Werden	O
Sie	O
sich	O
mit	O
den	O
möglichen	O
Schritten	O
befassen	O
?	O

Ebenso	O
wie	O
zahlreiche	O
meiner	O
Kollegen	O
zögere	O
ich	O
,	O
Tschernobyl	I-LOC
-	O
wie	O
von	O
Frau	O
Oomen-Ruijten	O
vorgeschlagen	O
-	O
von	O
der	O
Tagesordnung	O
zu	O
streichen	O
.	O

Wir	O
könnten	O
das	O
Thema	O
Tschernobyl	I-LOC
jedoch	O
wieder	O
aufgreifen	O
,	O
das	O
nicht	O
übermäßig	O
dringlich	O
ist	O
,	O
obwohl	O
es	O
sich	O
um	O
den	O
zehnten	O
Jahrestag	O
handelt	O
.	O

Wir	O
könnten	O
uns	O
in	O
zwei	O
Wochen	O
wieder	O
damit	O
befassen	O
,	O
während	O
der	O
Libanon	O
jedoch	O
gerade	O
zum	O
jetzigen	O
Zeitpunkt	O
von	O
großer	O
Bedeutung	O
ist	O
.	O

Herr	O
Präsident	O
,	O
wir	O
ersuchen	O
Sie	O
,	O
dies	O
mit	O
dem	O
Rat	O
zu	O
erörtern	O
und	O
das	O
Mögliche	O
zu	O
veranlassen	O
.	O

Herr	O
Präsident	O
,	O
ich	O
möchte	O
mich	O
dem	O
Vorschlag	O
von	O
Frau	O
Oomen-Ruijten	O
anschließen	O
,	O
den	O
Frau	O
Green	I-PER
auch	O
unterstützt	O
,	O
nur	O
mit	O
einer	O
Randbemerkung	O
.	O

Ich	O
finde	O
,	O
daß	O
wir	O
den	O
Rat	O
natürlich	O
höflichkeitshalber	O
fragen	O
sollten	O
,	O
ob	O
er	O
zu	O
einer	O
Erklärung	O
bereit	O
ist	O
,	O
aber	O
politisch	O
geht	O
es	O
mir	O
nicht	O
um	O
eine	O
höfliche	O
Anfrage	O
,	O
sondern	O
verlange	O
ich	O
eine	O
Erklärung	O
der	O
Ratspräsidentschaft	O
,	O
warum	O
sie	O
auch	O
in	O
dieser	O
Krise	O
wieder	O
überhaupt	O
nicht	O
auftritt	O
.	O

Ich	O
verstehe	O
die	O
Gründe	O
,	O
weshalb	O
die	O
französische	I-MISC
Regierung	O
zu	O
vermitteln	O
sucht	O
,	O
und	O
hoffe	O
,	O
daß	O
der	O
Rat	O
beschlossen	O
hat	O
,	O
Herrn	O
Hervé	I-PER
de	I-PER
Charette	I-PER
im	O
Namen	O
der	O
Union	O
vermitteln	O
zu	O
lassen	O
,	O
aber	O
alles	O
deutet	O
auf	O
das	O
Gegenteil	O
hin	O
und	O
darauf	O
,	O
daß	O
dies	O
ein	O
selbständiges	O
Vorgehen	O
der	O
französischen	I-MISC
Regierung	O
ist	O
.	O

Das	O
stört	O
mich	O
keineswegs	O
,	O
ich	O
halte	O
das	O
für	O
eine	O
gute	O
Initiative	O
,	O
aber	O
wiederum	O
ist	O
Europa	I-LOC
nicht	O
zur	O
Stelle	O
.	O
Das	O
war	O
schon	O
bei	O
der	O
Krise	O
zwischen	O
der	O
Türkei	I-LOC
und	O
Griechenland	I-LOC
der	O
Fall	O
,	O
und	O
damals	O
sagte	O
Herr	O
Holbrooke	I-PER
ganz	O
richtig	O
:	O
Europe	I-MISC
is	I-MISC
sleeping	I-MISC
through	I-MISC
the	I-MISC
night	I-MISC
.	O

Es	O
darf	O
nicht	O
wieder	O
geschehen	O
!	O

Meine	O
Fraktion	O
verlangt	O
,	O
daß	O
die	O
italienische	I-MISC
Präsidentschaft	O
hier	O
vor	O
uns	O
erklärt	O
,	O
welche	O
Rolle	O
sie	O
spielt	O
.	O

Herr	O
Präsident	O
,	O
liebe	O
Kolleginnen	O
und	O
Kollegen	O
!	O
Ich	O
halte	O
es	O
für	O
wichtig	O
,	O
daß	O
wir	O
diese	O
Woche	O
über	O
die	O
Situation	O
im	O
Nahen	O
Osten	O
reden	O
.	O

Darin	O
sind	O
wir	O
uns	O
alle	O
einig	O
.	O

Ich	O
halte	O
es	O
aber	O
für	O
genauso	O
wichtig	O
und	O
notwendig	O
,	O
daß	O
wir	O
diese	O
Woche	O
über	O
Tschernobyl	I-LOC
reden	O
.	O

Ich	O
kann	O
diesen	O
Vorschlag	O
nicht	O
nachvollziehen	O
.	O

Die	O
ganze	O
Welt	O
redet	O
über	O
den	O
zehnten	O
Jahrestag	O
.	O

In	O
Wien	I-LOC
gab	O
es	O
eine	O
große	O
Konferenz	O
.	O

Es	O
gab	O
ein	O
Tribunal	O
.	O

Wir	O
aber	O
sagen	O
,	O
wir	O
verschieben	O
das	O
auf	O
irgendwann	O
einmal	O
.	O

Ich	O
halte	O
es	O
wirklich	O
für	O
ein	O
Armutszeugnis	O
des	O
Parlaments	O
,	O
wenn	O
wir	O
am	O
Mittwoch	O
nicht	O
darüber	O
reden	O
.	O

Wir	O
dürfen	O
nicht	O
den	O
Vorschlag	O
,	O
den	O
Rat	O
in	O
dieser	O
Woche	O
zu	O
bitten	O
,	O
über	O
die	O
Situation	O
im	O
Nahen	O
Osten	O
zu	O
berichten	O
und	O
mit	O
uns	O
darüber	O
zu	O
debattieren	O
,	O
in	O
Konkurrenz	O
zu	O
Tschernobyl	I-LOC
stellen	O
und	O
dabei	O
Tschernobyl	I-LOC
hintansetzen	O
!	O

Es	O
gibt	O
verschiedene	O
andere	O
Möglichkeiten	O
.	O

Wir	O
können	O
am	O
Mittwoch	O
vormittag	O
den	O
Rat	O
dazu	O
hören	O
,	O
aber	O
bitte	O
doch	O
nicht	O
erst	O
in	O
einer	O
Woche	O
.	O

Jetzt	O
,	O
da	O
die	O
ganze	O
Welt	O
über	O
Tschernobyl	I-LOC
und	O
die	O
Auswirkungen	O
dieser	O
Katastrophe	O
redet	O
,	O
können	O
wir	O
als	O
Parlament	O
nicht	O
sagen	O
,	O
wir	O
halten	O
uns	O
zurück	O
und	O
sagen	O
nichts	O
dazu	O
!	O

Herr	O
Präsident	O
,	O
ich	O
habe	O
bereits	O
erklärt	O
,	O
aus	O
welchen	O
Gründen	O
eine	O
Erklärung	O
des	O
Rates	O
zu	O
den	O
Bombenangriffen	O
auf	O
den	O
Libanon	O
angebracht	O
wäre	O
.	O

Nachdem	O
wir	O
der	O
Mittelmeerkonferenz	O
einen	O
so	O
großen	O
Stellenwert	O
gegeben	O
haben	O
,	O
können	O
wir	O
uns	O
jetzt	O
nicht	O
einfach	O
aus	O
der	O
Affäre	O
ziehen	O
und	O
zulassen	O
,	O
daß	O
die	O
diplomatischen	O
Vertreter	O
der	O
europäischen	I-MISC
Mächte	O
im	O
Nahen	O
Osten	O
aktiv	O
werden	O
,	O
ohne	O
daß	O
zuvor	O
in	O
der	O
Union	O
eine	O
entsprechende	O
Vereinbarung	O
getroffen	O
worden	O
wäre	O
.	O

Das	O
wäre	O
ein	O
schlechtes	O
Zeichen	O
für	O
die	O
Regierungskonferenz	O
und	O
auch	O
für	O
die	O
Zukunft	O
der	O
Europäischen	I-ORG
Union	I-ORG
.	O

Ich	O
bin	O
allerdings	O
wie	O
Frau	O
Roth	I-PER
der	O
Meinung	O
,	O
daß	O
wir	O
das	O
Thema	O
Tschernobyl	I-LOC
und	O
das	O
Thema	O
Naher	O
Osten	O
nicht	O
auf	O
dem	O
"	O
freien	O
Markt	O
der	O
aktuellen	O
Themen	O
"	O
miteinander	O
konkurrieren	O
lassen	O
sollten	O
.	O

Wir	O
müssen	O
eine	O
Möglichkeit	O
finden	O
,	O
über	O
beide	O
Themen	O
zu	O
diskutieren	O
.	O

Herr	O
Präsident	O
,	O
so	O
wie	O
die	O
Kollegen	O
,	O
die	O
vor	O
mir	O
gesprochen	O
haben	O
,	O
finde	O
auch	O
ich	O
,	O
daß	O
der	O
Rat	O
Mittwoch	O
unbedingt	O
eine	O
Erklärung	O
über	O
die	O
Lage	O
im	O
Nahen	O
Osten	O
und	O
insbesondere	O
im	O
südlichen	O
Libanon	O
abgeben	O
sollte	O
.	O

Was	O
dort	O
geschieht	O
,	O
macht	O
uns	O
Sorgen	O
und	O
Angst	O
,	O
da	O
der	O
gesamte	O
Friedensprozeß	O
,	O
der	O
jetzt	O
seit	O
mehreren	O
Monaten	O
läuft	O
,	O
hier	O
wieder	O
zunichte	O
gemacht	O
zu	O
werden	O
droht	O
.	O

Vor	O
allem	O
aber	O
müssen	O
die	O
Kampfhandlungen	O
eingestellt	O
und	O
diplomatischen	O
Initiativen	O
Vorrang	O
gegeben	O
werden	O
,	O
gleich	O
von	O
wem	O
sie	O
ausgehen	O
,	O
vorausgesetzt	O
sie	O
verlaufen	O
erfolgreich	O
,	O
das	O
heißt	O
,	O
Raketen	O
und	O
Kanonen	O
werden	O
zum	O
Schweigen	O
gebracht	O
,	O
und	O
es	O
werden	O
wirkliche	O
Fortschritte	O
hin	O
zu	O
Frieden	O
und	O
Stabilität	O
in	O
dieser	O
Region	O
erzielt	O
.	O

Man	O
muß	O
dabei	O
auch	O
an	O
den	O
Libanon	O
denken	O
,	O
einen	O
Staat	O
,	O
der	O
seit	O
Jahren	O
unter	O
der	O
Herrschaft	O
einer	O
fremden	O
Macht	O
zu	O
leiden	O
hat	O
und	O
dessen	O
Grundgebiet	O
eine	O
andere	O
ausländische	O
Macht	O
zum	O
Teil	O
besetzt	O
hält	O
.	O

Also	O
haben	O
wir	O
die	O
Pflicht	O
,	O
uns	O
dazu	O
zu	O
äußern	O
,	O
denn	O
hier	O
haben	O
wir	O
es	O
mit	O
Gegebenheiten	O
zu	O
tun	O
,	O
die	O
uns	O
zwingen	O
sollten	O
-	O
und	O
ich	O
bin	O
sicher	O
,	O
daß	O
es	O
machbar	O
ist	O
-	O
für	O
eine	O
solche	O
Erklärung	O
mit	O
anschließender	O
Debatte	O
Platz	O
auf	O
unserer	O
Tagesordnung	O
vom	O
Mittwoch	O
zu	O
finden	O
.	O

Kolleginnen	O
und	O
Kollegen	O
!	O
Das	O
ist	O
einer	O
der	O
Fälle	O
,	O
in	O
denen	O
es	O
keine	O
befriedigende	O
Lösung	O
gibt	O
,	O
weil	O
man	O
irgendwem	O
immer	O
weh	O
tun	O
muß	O
,	O
und	O
eine	O
Entscheidung	O
geht	O
immer	O
zu	O
Lasten	O
irgendeines	O
Interesses	O
hier	O
.	O

Ich	O
will	O
Ihnen	O
die	O
Situation	O
einmal	O
aus	O
meiner	O
Sicht	O
schildern	O
.	O

Erstens	O
:	O
Lassen	O
Sie	O
mich	O
zunächst	O
bitte	O
einmal	O
klären	O
,	O
ob	O
der	O
Rat	O
bereit	O
und	O
in	O
der	O
Lage	O
ist	O
,	O
eine	O
Erklärung	O
abzugeben	O
.	O

Wenn	O
das	O
der	O
Fall	O
sein	O
sollte	O
,	O
nützt	O
es	O
nichts	O
,	O
daß	O
wir	O
an	O
der	O
Tagesordnung	O
für	O
Mittwoch	O
etwas	O
verändern	O
,	O
weil	O
es	O
,	O
so	O
wie	O
sie	O
jetzt	O
aufgestellt	O
ist	O
,	O
nicht	O
möglich	O
ist	O
,	O
noch	O
eine	O
zusätzliche	O
Erklärung	O
des	O
Rates	O
unterzubringen	O
.	O

Mein	O
Vorschlag	O
wird	O
dann	O
-	O
nicht	O
jetzt	O
-	O
wahrscheinlich	O
sein	O
,	O
daß	O
wir	O
den	O
vorgesehenen	O
Bericht	O
von	O
Frau	O
Gonzales	I-PER
Alvarez	I-PER
im	O
Namen	O
des	O
Ausschusses	O
für	O
Umweltfragen	O
,	O
Volksgesundheit	O
und	O
Verbraucherschutz	O
für	O
einen	O
Beschluß	O
des	O
Rates	O
über	O
ein	O
Aktionsprogramm	O
der	O
Gemeinschaft	O
für	O
den	O
Katastrophenschutz	O
auf	O
einen	O
späteren	O
Zeitpunkt	O
verschieben	O
und	O
eine	O
halbe	O
Stunde	O
von	O
der	O
Fragestunde	O
wegnehmen	O
.	O

Alle	O
anderen	O
Möglichkeiten	O
bestehen	O
darin	O
,	O
daß	O
wir	O
unsere	O
Diskussionsmöglichkeiten	O
ganz	O
drastisch	O
kürzen	O
,	O
entweder	O
auf	O
Kosten	O
von	O
Tschernobyl	I-LOC
,	O
was	O
zumindest	O
ein	O
großer	O
Teil	O
der	O
Mitglieder	O
nicht	O
will	O
,	O
oder	O
auf	O
Kosten	O
des	O
Berichts	O
Oostlander	O
bzw.	O
der	O
Erklärung	O
des	O
Rates	O
und	O
der	O
Kommission	O
zum	O
Europäischen	I-MISC
Rat	O
von	O
Turin	I-LOC
.	O

Es	O
wäre	O
aber	O
auch	O
nicht	O
richtig	O
