"	O
der	O
westlichen	O
Kultur	O
,	O
daß	O
ein	O
unendliches	I-MISC
Wachstum	O
des	O
Konsums	O
trotz	O
endlicher	O
Ressourcen	O
möglich	O
sei	O
,	O
müsse	O
geschlachtet	O
werden	O
.	O

Das	O
UmweltInstitut	O
will	O
deshalb	O
ein	O
"	O
neues	O
Wohlstandsmodell	I-MISC
"	O
erarbeiten	O
,	O
in	O
dem	O
Werte	O
wie	O
"	O
Mobilität	O
"	O
und	O
"	O
Freiheit	O
"	O
neu	O
definiert	O
werden	O
und	O
"	O
Askese	O
"	O
eine	O
positive	O
Bedeutung	O
zukommt	O
.	O

Milieu	I-ORG
Defensie	I-ORG
geht	O
davon	O
aus	O
,	O
daß	O
es	O
eine	O
politisch	O
schwierige	O
und	O
langwierige	O
Aufgabe	O
ist	O
,	O
die	O
Bevölkerungsmehrheit	O
zur	O
Senkung	O
der	O
Konsumansprüche	O
zu	O
bewegen	O
.	O

Die	O
Frage	O
ist	O
,	O
wie	O
sich	O
die	O
Akzeptanz	O
einer	O
anderen	O
Idee	O
vom	O
"	O
guten	O
Leben	O
"	O
in	O
kleinen	O
Schritten	O
durchsetzen	O
läßt	O
.	O

Als	O
Katalysatoren	O
für	O
eine	O
Ökologisierung	O
des	O
Konsumverhaltens	O
arbeiten	O
derzeit	O
vor	O
allem	O
Verbraucherorganisationen	O
.	O

Sie	O
setzen	O
auf	O
die	O
Macht	O
der	O
Konsumenten	O
,	O
die	O
mit	O
dem	O
Einkaufskorb	O
,	O
aber	O
auch	O
durch	O
Kauf-Verzicht	O
ausgeübt	O
werden	O
kann	O
.	O

Im	O
Gegensatz	O
zur	O
Informationspolitik	O
der	O
traditionellen	O
Verbraucherverbände	O
,	O
die	O
lediglich	O
auf	O
Preis-	O
und	O
Qualitätstransparenz	O
von	O
Produkten	O
zielt	O
,	O
geht	O
es	O
ihnen	O
um	O
die	O
Folgen	O
von	O
Kauf	O
und	O
Konsum	O
,	O
in	O
kritischen	O
Fällen	O
plädieren	O
sie	O
auch	O
für	O
Boykott	O
.	O

Der	O
erste	O
Schritt	O
war	O
,	O
Umweltverträglichkeit	O
zum	O
Kaufkriterium	I-ORG
zu	O
machen	O
.	O

Die	O
Verbraucherbewegung	O
in	O
den	O
USA	I-LOC
hat	O
ökologische	O
Maßstäbe	O
schon	O
vor	O
Jahren	O
in	O
ihre	O
Kriterienliste	O
zur	O
Kaufentscheidung	O
aufgenommen	O
.	O

Unter	O
dem	O
Stichwort	O
"	O
shopping	O
for	I-MISC
a	O
better	O
world	O
"	O
(	O
Kaufen	O
für	O
eine	O
bessere	O
Welt	O
)	O
ging	O
es	O
um	O
Themen	O
von	O
Tierschutz	I-LOC
bis	O
zur	O
Luftverpestung	O
.	

So	O
zwang	O
eine	O
Öffentlichkeitskampagne	O
gegen	O
die	O
räuberischen	O
Methoden	O
beim	O
Thunfischfang	O
die	O
größten	O
Hersteller	O
von	O
Dosenfisch	O
,	O
ihre	O
Ware	O
nur	O
noch	O
von	O
Fangflotten	O
aufzukaufen	O
,	O
die	O
keine	O
"	O
Delphin-Massaker	O
"	O
begehen	O
.	O

WEN	I-ORG
,	O
ein	O
Frauen-Umwelt-Netzwerk	O
in	O
Großbritannien	I-LOC
,	O
geht	O
einen	O
Schritt	O
weiter	O
:	O

Die	O
Ziele	O
seiner	O
Aktionen	O
sind	O
,	O
erstens	O
kurzfristig	O
durch	O
Konsumentendruck	O
Hersteller	O
zu	O
umweltfreundlicheren	O
Produkten	O
zu	O
nötigen	O
und	O
langfristig	O
Konsum	O
abzubauen	O
.	O

Seit	O
1988	O
führt	O
WEN	O
mit	O
beachtlichem	O
Erfolg	O
Aufklärungskampagnen	O
durch	O
,	O
indem	O
es	O
über	O
den	O
Lebenszyklus	O
von	O
Einzelprodukten	O
informiert	O
.	O

Beispiel	O
:	O

Wegwerfwindeln	O
.	O

WEN	I-ORG
verfolgte	O
die	O
"	O
Produktbiographie	O
"	O
von	O
skandinavischen	O
,	O
kanadischen	O
und	O
südostasiatischen	O
Wäldern	O
über	O
die	O
Bleichung	O
mit	O
Chlorgas	O
bis	O
zur	O
verstopften	O
Kanalisation	O
oder	O
überbordenden	O
Müllhalden	O
.	O

Allein	O
in	O
Großbritannien	I-LOC
belasten	O
täglich	O
eine	O
Million	O
Wegwerfwindeln	O
den	O
Haushaltsmüll	O
.	

Erster	O
Erfolg	O
der	O
Kampagne	O
:	O

britische	I-MISC
Produzenten	O
verzichteten	O
auf	O
Chlorbleichung	O
.	O

Gleichzeitig	O
wirbt	O
WEN	I-ORG
für	O
den	O
Abschied	O
von	O
den	O
Wegwerfprodukten	O
und	O
unterstützt	O
den	O
Aufbau	O
von	O
Windeldiensten	O
.	O

WEN	I-ORG
macht	O
deutlich	O
,	O
daß	O
"	O
grüner	O
Konsum	O
"	O
und	O
selbst	O
"	O
grünere	O
Produktion	O
"	O
-	O
zum	O
Beispiel	O
ungebleichte	O
statt	O
gebleichte	O
Papiertaschentücher	O
-	O
nur	O
eine	O
Teillösung	O
des	O
Problems	O
bringen	O
.	O

Denn	O
längst	O
ist	O
"	O
Bio	O
"	O
gut	O
fürs	O
Geschäft	O
.	O

Hersteller	O
sind	O
auf	O
den	O
Ökotrend	O
angesprungen	O
,	O
Bioprodukte	O
eine	O
Wachstumsbranche	O
.	O

Ökologische	O
Gütesiegel	O
wie	O
Blaue	I-ORG
Engel	O
und	O
Grüne	I-ORG
Punkte	O
reduzieren	O
jedoch	O
keineswegs	O
den	O
Ressourcenverbrauch	O
oder	O
die	O
Müllberge	O
.	O

Bestenfalls	O
mindern	O
sie	O
die	O
Umweltschäden	O
und	O
machen	O
sie	O
besser	O
handhabbar	O
.	O

Sie	O
ersetzen	O
keinesfalls	O
die	O
Notwendigkeit	O
einer	O
Verminderung	O
des	O
Konsums	O
.	O

Darum	O
heißt	O
es	O
im	O
Manifest	O
der	O
Bonner	I-MISC
"	O
Verbraucher-Initiative	I-ORG
"	O
:	O

"	O
An	I-ORG
die	O
Stelle	O
grenzenlosen	O
Verlangens	O
tritt	O
die	O
bewußte	O
Selbstbegrenzung	O
.	O
"	O

Mit	O
einer	O
Kampagne	O
für	O
einheimisches	O
Obst	O
und	O
Gemüse	O
aus	O
Bioanbau	O
will	O
auch	O
sie	O
einen	O
Wertewandel	O
schmackhaft	O
machen	O
:	O

"	O
Kein	O
Verzicht	O
,	O
sondern	O
ein	O
Gewinn	O
an	O
Geschmack	O
und	O
Gesundheit	O
.	O
"	O

Sie	O
sucht	O
einen	O
"	O
Dialog	O
mit	O
Handel	O
und	O
Industrie	I-ORG
"	O
und	O
propagiert	O
"	O
verantwortliches	O
Einkaufen	O
,	O
um	O
die	O
Kräfte	O
,	O
die	O
die	O
Marktökonomien	O
entfalten	O
,	O
sozial	O
und	O
ökologisch	O
zu	O
bändigen	O
"	O
.	O

Ein	O
radikalerer	O
Ansatz	O
ist	O
,	O
den	O
privaten	O
Konsumverzicht	O
mit	O
dem	O
Aufbau	O
anderer	O
,	O
von	O
Grund	O
auf	O
ökologischer	O
Produktionsstrukturen	O
zu	O
verbinden	O
.	O

Mit	O
Produzenten-Verbraucher-Genossenschaften	O

-DOCSTART-	O

Tarot	O
und	O
Bauchtanz	O
im	O
Frauen-Seminar	O

FRIEDBERG	I-ORG
.	O

Zu	O
einem	O
Wochenendseminar	O
über	O
Tarot	O
und	O
Bauchtanz	O
lädt	O
der	O
Frauenzentrumsverein	I-ORG
Friedberg	I-ORG
für	O
Samstag	O
,	O
29.	O
August	O
,	O
und	O
Sonntag	O
,	O
30.	O
August	O
,	O
ein	O
.	O

Die	O
Veranstaltung	O
dauert	O
jeweils	O
von	O
11	O
bis	O
17	O
Uhr	O
.	O

Anmeldungen	O
nimmt	O
das	O
Frauenzentrum	I-LOC
unter	O
Tel	O
.	O

0	O
60	O
31	O
/	O
25	O
11	O
entgegen	O
.	O

-DOCSTART-	O

Kurz	O
notiert	O

Der	O
Südwestfunk-Redakteur	O
Hansjörg	I-PER
N.	I-PER
Schultz	I-PER
(	O
38	O
)	O
wird	O
neuer	O
stellvertretender	O
Chefredakteur	O
des	O
"	O
Deutschen	I-ORG
Allgemeinen	I-ORG
Sonntagsblattes	I-ORG
"	O
in	O
Hamburg	I-LOC
.	O

Schultz	I-ORG
werde	O
seine	O
neue	O
Tätigkeit	O
im	O
Januar	O
kommenden	O
Jahres	O
aufnehmen	O
,	O
teilte	O
der	O
Geschäftsführer	O
der	O
Wochenzeitung	O
,	O
Dietrich	I-PER
Sattler	I-PER
,	O
in	O
Hamburg	I-LOC
mit	O
.	O

Schultz	O
war	O
von	O
1983	O
bis	O
1990	O
Korrespondent	O
des	O
Evangelischen	I-ORG
Pressedienstes	I-LOC
in	O
Genf	I-LOC
,	O
bevor	O
er	O
als	O
Redakteur	O
im	O
Kirchenfunk	O
des	O
Südwestfunks	I-ORG
arbeitete	O
.	O

Zuvor	O
war	O
er	O
unter	O
anderem	O
auch	O
für	O
die	O
"	O
Eßlinger	I-ORG
Zeitung	I-ORG
"	O
und	O
die	O
"	O
Stuttgarter	I-ORG
Zeitung	I-ORG
